x,y
1.4312862572514504,1
-3.5297059411882374,0
-1.159231846369274,0
-2.7315463092618524,0
-1.34126825365073,0
0.5571114222844571,1
-1.1292258451690338,0
-3.5017003400680133,0
-2.7375475095019004,0
3.3256651330266056,1
-3.007601520304061,0
-4.201840368073615,0
1.857371474294859,1
-3.129625925185037,0
-3.985797159431886,0
-1.5113022604520903,0
0.4150830166033206,1
2.901580316063213,1
1.873374674934987,1
0.43308661732346465,1
0.7091418283656727,1
-3.2836567313462695,0
-0.3970794158831765,0
-1.5193038607721543,0
2.849569913982797,1
4.975995199039808,1
3.2436487297459493,1
2.093418683736747,1
2.3114622924584918,1
3.38367673534707,1
2.4514902980596123,1
2.583516703340668,1
-2.8715743148629724,0
-1.1372274454890978,0
4.43988797759552,1
4.0818163632726545,1
-2.0314062812562512,0
1.2352470494098817,1
-0.9711942388477697,0
2.7655531106221245,1
3.207641528305661,1
-3.651730346069214,0
0.8991798359671934,1
-4.8439687937587514,0
3.8357671534306856,1
0.9571914382876576,1
-1.1492298459691939,0
1.8953790758151632,1
-4.695939187837568,0
4.5779155831166225,0
-0.049009801960392174,1
-1.305261052210442,0
2.851570314062813,1
1.7873574714942988,1
-2.979595919183837,0
4.669933986797359,1
1.831366273254651,1
0.1410282056411285,1
-2.981596319263853,0
0.12102420484096843,1
-2.325465093018604,0
0.7311462292458488,1
1.2392478495699137,1
2.0454090818163637,1
-0.14902980596119253,1
-3.2356471294258853,0
-4.179835967193439,0
-0.4690938187637528,1
-3.7817563512702543,0
-3.211642328465693,0
-2.365473094618924,0
-1.6233246649329867,0
-1.4952990598119622,0
-2.0854170834166834,0
-2.8435687137427483,0
-0.5491098219643931,1
-0.3030606121224242,1
-1.4012802560512103,0
-1.965393078615723,0
-1.5593118623724744,0
0.8831766353270654,1
3.689737947589517,1
0.9891978395679137,1
-1.6853370674134829,0
-0.22904580916183193,1
-2.7175435087017403,0
4.819963992798559,1
-4.937987597519504,0
1.4212842568513704,1
3.2676535307061414,1
0.48309661932386483,1
1.28125625125025,1
0.0830166033206643,1
-1.4592918583716745,0
-4.371874374874975,0
4.385877175435088,1
-2.55751150230046,0
2.681536307261452,1
-4.705941188237648,0
1.7313462692538506,1
2.115423084616923,1
-2.8775755151030205,0
-3.207641528305661,0
-1.7353470694138826,0
-4.801960392078415,0
4.8599719943988795,1
-2.5995199039807964,0
-4.795959191838367,0
-2.35747149429886,0
-4.309861972394479,0
-1.7213442688537706,0
0.11502300460092041,1
-3.001600320064013,0
-0.6051210242048413,1
0.9831966393278657,1
-4.499899979995999,0
3.2336467293458693,1
-1.0932186437287457,0
-2.2714542908581716,0
0.3310662132426483,1
4.457891578315664,1
-4.419883976795359,0
-3.6137227445489097,0
-3.7797559511902383,0
-4.635927185437088,0
1.1532306461292254,1
0.7211442288457688,1
-0.8511702340468092,0
2.9775955191038204,1
2.9875975195039004,1
2.061412282456491,1
0.20704140828165674,1
1.9073814762952592,1
0.42908581716343264,1
1.6913382676535305,1
-3.849769953990798,0
-0.8651730346069213,0
1.589317863572715,1
3.7537507501500293,0
-4.547909581916383,0
-1.1072214442888577,0
0.9151830366073215,1
-3.467693538707741,0
2.9915983196639324,1
-4.153830766153231,0
-4.637927585517104,0
-1.203240648129626,0
-4.0638127625525104,0
-2.7195439087817563,0
1.0992198439687941,1
-0.34906981396279235,1
-1.1192238447689538,0
4.451890378075616,0
4.773954790958191,1
-3.2396479295859173,1
0.03700740148029613,1
-3.153630726145229,0
-3.965793158631726,0
-2.8555711142228444,0
1.9453890778155634,1
4.011802360472094,1
-2.349469893978796,0
-2.7855571114222846,0
4.181836367273455,1
1.3892778555711143,1
-1.695339067813563,0
1.315263052610522,1
-3.2476495299059813,0
3.385677135427086,1
4.159831966393279,1
-1.3852770554110823,0
-2.459491898379676,0
-2.523504700940188,0
3.7677535507101414,1
2.7175435087017403,1
4.341868373674735,1
-0.05901180236047221,1
3.7917583516703335,1
2.0334066813362677,1
0.07101420284056825,1
3.43368673734747,1
1.5133026605321067,1
-4.439887977595519,0
-0.48509701940388084,1
3.2576515303060614,1
-0.15903180636127257,1
-4.155831166233247,0
-0.8711742348469693,0
0.6831366273254655,1
-3.0456091218243646,0
-1.4812962592518502,0
-1.343268653730746,0
-3.5277055411082214,0
0.8971794358871774,1
0.28905781156231214,1
-2.8535707141428284,0
1.7473494698939787,1
-4.525905181036207,0
4.5679135827165425,1
1.3852770554110823,1
3.687737547509501,1
3.5737147429485905,1
0.3290658131626323,1
-1.7693538707741547,1
-0.3010602120424082,1
0.21504300860172076,0
2.413482696539308,1
-0.6651330266053215,0
-1.1092218443688737,0
4.299859971994399,1
-2.541508301660332,1
-3.4096819363872775,0
-2.0634126825365073,0
-2.2834566913382677,0
0.6231246249249853,1
-1.851370274054811,0
4.117823564712943,1
-4.519903980796159,0
3.5617123424684944,1
4.055811162232446,1
2.333466693338668,1
4.887977595519104,1
1.1212242448489702,1
2.593518703740748,1
-0.6191238247649533,0
-1.943388677735547,0
3.3416683336667337,1
2.615523104620924,1
-1.819363872774555,0
3.8037607521504295,1
-4.435887177435487,0
3.8157631526305256,1
2.2494498899779956,1
-4.741948389677936,0
3.667733546709341,1
-0.7111422284456888,0
0.20904180836167274,1
-1.4092818563712743,0
-4.835967193438687,0
-4.323864772954591,0
-1.5733146629325865,0
-2.3894778955791156,0
2.105421084216843,1
-0.9231846369273855,0
-2.7595519103820765,0
-1.8933786757351472,0
0.7131426285257048,1
3.5457091418283664,1
-1.9013802760552112,0
-4.8559711942388475,0
-1.7773554710942188,0
2.579515903180636,1
4.3638727745549115,1
-4.025805161032206,0
-2.329465893178636,0
1.1872374474894976,1
-3.3176635327065416,0
-1.173234646929386,0
-0.545109021804361,0
-3.161632326465293,0
-0.5031006201240249,1
-0.09301860372074433,1
-2.7835567113422686,0
4.8559711942388475,1
0.7071414282856567,1
-0.1650330066013206,1
1.7753550710142028,1
-1.293258651730346,0
-0.8311662332466492,0
2.585517103420684,1
-2.9355871174234847,0
0.18703740748149666,1
-1.1452290458091618,0
1.9033806761352272,1
3.201640328065613,1
-4.6139227845569115,0
-3.987797559511902,0
3.435687137427486,1
-0.9311862372474495,1
3.0276055211042205,1
-3.739747949589918,0
4.455891178235648,1
4.001800360072014,1
3.8217643528705736,1
-1.7873574714942988,0
-4.645929185837168,0
3.8017603520704135,1
-4.0858171634326865,0
-0.8131626325265051,0
3.135627125425085,1
1.0092018403680738,1
-4.059811962392478,0
-1.0972194438887777,1
-3.3736747349469893,0
0.3910782156431285,1
-3.195639127825565,0
-4.8739747949589916,0
-2.50750150030006,0
-2.333466693338668,0
0.4390878175635127,1
1.0952190438087621,1
-3.131626325265053,0
-0.8251650330066012,0
0.04300860172034415,1
-2.7575515103020605,0
-3.72374474894979,0
2.959591918383677,1
-1.1112222444488897,0
-3.6017203440688137,0
-4.0898179635927185,0
-2.2434486897379475,0
4.605921184236847,1
4.945989197839568,1
1.9813962792558515,1
-0.46709341868373677,0
-4.241848369673935,0
-4.923984796959392,0
4.727945589117823,1
0.9171834366873375,1
0.10902180436087239,1
3.0516103220644126,1
-3.173634726945389,0
4.3538707741548315,1
1.4752950590118026,1
-3.3276655331066216,0
1.5353070614122828,1
-1.7653530706141227,0
4.111822364472895,1
-0.7131426285257048,1
0.6611322264452895,1
-1.6633326665333068,0
-1.0032006401280258,0
-4.313862772554511,0
0.257051410282056,1
2.103420684136827,1
4.467893578715744,1
-0.3390678135627123,1
2.351470294058812,1
0.3970794158831765,1
-3.3516703340668133,0
2.0514102820564117,1
-3.2776555311062214,0
3.7657531506301254,1
-2.8275655131026207,0
-0.8791758351670333,1
-0.009001800360072032,1
-0.3270654130826163,1
0.019003800760152068,1
1.6333266653330663,1
-0.5971194238847772,1
4.311862372474495,1
1.6413282656531303,1
-4.983996799359872,0
-4.8499699939987995,0
2.6935387077415482,1
2.2734546909381876,1
4.877975595119024,1
4.753950790158031,1
3.375675135027006,1
2.421484296859372,1
2.4394878975795162,1
2.7035407081416283,1
-4.269853970794159,0
-1.837367473494699,0
-0.17303460692138461,1
-1.0052010402080418,0
2.565513102620524,1
2.8115623124624927,1
-3.5837167433486696,0
-4.477895579115823,0
-0.4510902180436087,0
-3.8977795559111823,0
0.10302060412082437,0
3.215643128625725,1
4.651930386077215,1
1.7633526705341067,1
3.479695939187838,1
-3.189637927585517,0
-1.5773154630926185,0
-0.029005801160232103,1
0.9991998399679938,1
-2.9395879175835167,0
-3.159631926385277,0
3.0016003200640125,1
-0.12702540508101645,1
0.7531506301260249,1
4.47989597919584,1
-1.0212042408481694,0
3.91378275655131,1
-2.021404280856171,0
-0.055011002200440196,1
-3.827765553110622,0
0.24504900980195998,1
2.659531906381276,1
-3.145629125825165,0
0.5811162232446492,1
3.0396079215843166,1
-2.2294458891778355,0
0.5491098219643931,1
-2.461492298459692,0
2.7515503100620124,1
-0.2230446089217839,1
3.2236447289457892,1
0.049009801960392174,1
-3.0136027205441085,0
-1.163232646529306,0
1.4412882576515305,1
-3.7837567513502703,0
4.619923984796959,1
3.6257251450290067,1
3.149629925985197,1
-3.4956991398279653,0
4.535907181436288,1
1.2292458491698337,1
3.5897179435887185,1
-0.4730946189237848,0
-0.4110822164432886,0
1.7513502700540107,1
1.2232446489297857,1
2.643528705741148,1
-2.465493098619724,0
-0.7991598319663931,0
3.455691138227646,1
-1.3532706541308261,0
0.09501900380076034,1
2.2274454890978195,1
-4.6199239847969595,0
1.0292058411682339,1
-3.745749149829966,0
-3.7517503500700142,0
-4.251850370074015,1
-1.4692938587717546,0
3.679735947189437,1
-4.673934786957392,0
-0.7051410282056407,0
1.3952790558111623,1
-3.2976595319063815,0
2.389477895579116,1
-2.5655131026205242,0
-4.8519703940788155,0
4.655931186237247,1
-3.4556911382276456,0
-3.6177235447089418,0
-1.971394278855771,0
1.2252450490098017,1
2.595519103820764,1
0.6191238247649533,1
-4.997999599919984,0
-2.351470294058812,0
0.541108221644329,1
3.7817563512702534,1
-1.307261452290458,0
-4.895979195839168,0
2.139427885577115,1
3.665733146629325,1
4.499899979996,1
4.183836767353471,1
-1.179235847169434,1
4.771954390878175,1
3.459691938387678,1
3.8677735547109418,1
-2.9335867173434687,0
4.503900780156032,1
2.399479895979196,1
-2.0894178835767154,0
0.533106621324265,1
4.801960392078415,1
-0.7191438287657528,1
2.2014402880576114,1
-0.775155031006201,0
2.621524304860972,1
-0.7011402280456087,0
1.09121824364873,0
4.511902380476096,1
-1.699339867973595,0
0.2850570114022801,1
3.7197439487897572,1
2.8235647129425887,1
1.575315063012603,1
3.5417083416683344,1
4.555911182236448,1
-0.8091618323664731,0
-4.411882376475295,0
1.5113022604520907,1
-4.229845969193839,0
-3.5057011402280454,0
1.1792358471694335,1
-1.195239047809562,0
4.329865973194639,1
0.6971394278855767,1
-1.283256651330266,0
4.637927585517103,1
-2.0354070814162832,0
-1.4472894578915785,0
-2.9115823164632926,0
-0.6211242248449693,1
-4.6039207841568315,0
0.06101220244048822,1
0.7491498299659929,1
4.997999599919984,1
3.5317063412682543,1
3.157631526305261,1
-4.3438687737547514,0
-3.637727545509102,0
3.979795959191838,1
-4.697939587917584,0
-1.3752750550110022,1
-4.245849169833967,0
0.3550710142028404,1
3.451690338067614,1
1.5073014602920587,1
-2.7715543108621725,0
-0.8291658331666332,0
-3.2756551310262054,0
-2.0494098819763953,0
4.3578715743148635,1
1.839367873574715,1
3.2856571314262855,1
2.8195639127825567,1
-1.1512302460492099,1
-3.93378675735147,0
0.39907981596319253,1
0.43508701740348066,1
3.381676335267054,1
-0.8991798359671934,1
4.237847569513903,1
-3.133626725345069,0
-4.399879975995199,0
-1.0652130426085216,0
3.193638727745549,1
-2.1094218843768755,0
-3.659731946389278,0
4.983996799359872,1
1.299259851970394,1
3.3076615323064615,1
4.701940388077615,0
-1.325265053010602,0
2.633526705341068,1
-3.9157831566313264,0
-0.2850570114022801,1
-2.2634526905381076,0
1.063212642528506,1
0.8791758351670333,1
2.339467893578716,1
4.543908781756352,1
4.157831566313263,1
-0.9211842368473695,0
-1.0812162432486496,0
3.3196639327865576,1
-2.9215843168633726,0
-2.3074614922984598,0
-3.3776755351070213,0
2.863572714542909,1
-0.3570714142828564,1
1.033206641328266,1
-0.021004200840168075,0
-2.8215643128625727,0
1.6873374674934984,1
-2.549509901980396,0
-1.849369873974795,0
0.9251850370074015,1
-0.529105821164233,1
0.4690938187637528,1
1.4972994598919787,1
-0.46109221844368875,1
4.689937987597519,1
-4.98999799959992,0
-2.65753150630126,0
-1.839367873574715,0
2.3034606921384277,1
-2.9555911182236447,0
-2.7775555111022205,0
-2.513502700540108,0
-0.247049409881976,1
-0.16103220644128857,0
4.971994398879776,1
-2.45749149829966,0
-4.223844768953791,0
3.881776355271054,1
1.6213242648529702,1
-2.0474094818963793,0
2.5495099019803957,1
3.3216643328665736,1
-4.173834766953391,0
-2.985597119423885,0
-4.391878375675135,0
-2.1034206841368275,0
3.109621924384877,1
-4.377875575115023,0
-2.359471894378876,0
0.2810562112422481,1
-4.285857171434287,0
-3.7897579515903184,0
-2.673534706941388,0
4.025805161032206,1
3.685737147429485,1
-4.047809561912382,0
-3.0936187237447488,0
3.7377475495099013,1
-0.9811962392478497,1
2.8015603120624126,1
-1.813362672534507,0
-4.381876375275055,0
4.937987597519504,1
4.167833566713343,1
2.4874974994999004,1
-1.7893578715743148,0
-4.749949989998,1
-2.4194838967793557,0
4.109821964392879,1
2.5875175035007,1
0.9791958391678337,1
-1.9153830766153233,0
2.8435687137427488,1
1.587317463492699,1
-4.149829965993199,0
1.0312062412482499,1
-4.6499299859972,0
-3.675735147029406,0
-0.34506901380276034,1
2.7315463092618524,1
-2.1954390878175634,0
-4.503900780156031,0
1.283256651330266,0
1.3532706541308261,1
-3.193638727745549,0
-1.5873174634926985,0
-3.6077215443088617,0
-2.529505901180236,0
-3.7757551510302063,0
-0.5111022204440889,1
-0.6771354270854166,1
2.963592718543709,1
-1.827365473094619,0
4.403880776155232,1
2.391478295659132,1
4.96999399879976,1
3.191638327665533,1
4.88997799559912,1
-3.96379275855171,0
-4.8599719943988795,0
-0.6571314262852574,0
-3.64372874574915,0
1.1952390478095616,1
3.927785557111422,1
-0.793158631726345,1
-2.9455891178235647,0
-4.903980796159232,0
-3.147629525905181,0
-0.6991398279655927,0
2.2754550910182036,1
-1.6073214642928586,0
-2.7215443088617723,0
-0.10302060412082437,1
3.931786357271454,1
-2.0874174834966994,0
-4.917983596719344,0
1.563312662532507,1
-1.4372874574914984,0
3.965793158631726,1
-3.199639927985597,0
3.6157231446289266,1
-3.3676735347069413,0
0.05301060212042419,1
2.7635527105421085,1
-0.3130626125225042,1
-1.5213042608521703,0
1.4612922584516905,1
-2.8815763152630525,0
-2.619523904780956,0
-0.9451890378075616,1
1.9193838767753553,1
0.7151430286057208,1
-3.2316463292658533,0
0.4250850170034006,1
-0.04500900180036016,1
-2.475495099019804,0
1.4672934586917386,1
2.651530306061212,1
-3.871774354870974,0
-2.9315863172634526,0
0.6491298259651934,1
-3.867773554710942,0
4.691938387677535,1
-3.3316663332666536,0
2.895579115823165,1
1.7453490698139627,1
-2.2654530906181236,0
1.9713942788557715,1
-1.0312062412482494,0
0.8611722344468893,1
0.35307061412282437,1
-4.743948789757952,0
3.489697939587918,1
4.015803160632126,1
-4.65993198639728,0
0.9691938387677537,1
-4.565913182636527,0
-1.0432086417283455,0
2.3374674934987,1
-0.0010002000400080036,1
-2.2974594918983797,0
3.7837567513502695,1
-1.975395079015803,0
2.361472294458892,1
2.589517903580716,1
-1.841368273654731,0
4.833966793358671,1
2.1914382876575313,1
-1.5293058611722343,0
-1.9073814762952592,0
-4.559911982396479,1
4.471894378875776,1
-4.631926385277056,0
-0.1670334066813366,1
-4.431886377275455,1
3.213642728545709,1
-2.47749549909982,0
4.481896379275856,1
0.23504700940187995,1
-3.099619923984797,0
1.2212442488497697,1
4.143828765753151,1
-1.9173834766953393,0
-4.389877975595119,0
-3.213642728545709,0
2.1774354870974193,1
2.081416283256651,1
-3.815763152630526,0
2.639527905581116,1
-4.563912782556511,0
0.6631326265253055,1
-4.991998399679936,0
-0.21904380876175278,0
4.431886377275456,1
-3.2936587317463495,0
2.7455491098219644,1
-2.969593918783757,0
0.09701940388077634,1
-0.2770554110822161,0
-0.09701940388077634,1
0.3950790158031605,1
-4.327865573114623,0
-0.04300860172034415,1
3.0936187237447488,1
-3.6157231446289257,0
0.02500500100020009,1
3.2376475295059013,1
2.073414682936587,1
1.5013002600520107,1
1.08121624324865,1
-0.4490898179635927,0
2.383476695339068,1
0.34306861372274433,1
-2.313462692538508,0
-0.8611722344468893,1
-4.475895179035807,0
-0.1410282056411285,1
1.7673534706941387,1
4.129825965193039,1
3.0416083216643326,1
-2.1414282856571316,0
2.2314462892578515,1
-1.209241848369674,0
-3.5977195439087817,0
1.9953990798159635,1
2.0434086817363477,0
2.1814362872574513,1
4.485897179435888,1
-1.299259851970394,0
4.897979595919184,1
0.4730946189237848,1
-3.9057811562312463,0
1.4452890578115625,1
0.6371274254850974,1
1.8933786757351472,1
0.7371474294858968,1
4.46989397879576,1
0.22904580916183281,1
2.5115023004600916,1
4.795959191838367,1
4.411882376475296,1
0.8591718343668733,1
1.9333866773354673,1
4.029805961192238,1
-4.0698139627925585,0
1.853370674134827,1
-4.653930786157232,0
0.34506901380276034,1
4.8679735947189435,1
-4.773954790958191,1
3.179635927185437,1
-0.9951990398079618,0
4.189837967593519,1
1.4172834566913384,1
0.7171434286857368,1
1.6533306661332263,1
4.977995599119824,1
-2.5635127025405082,0
-4.92998599719944,0
3.185637127425485,1
3.449689937987598,1
-4.905981196239248,0
1.6613322664532904,1
-1.9333866773354669,0
-3.4976995399079813,0
4.635927185437087,1
-2.4114822964592917,0
1.847369473894779,1
-4.303860772154431,0
4.5919183836767345,1
1.6893378675735145,1
4.48989797959592,1
4.38987797559512,1
0.7291458291658328,1
2.0554110822164438,1
4.907981596319264,1
-1.287257451490298,0
-0.9591918383676736,0
-2.1014202840568115,0
-3.2636527305461094,0
-2.1154230846169235,0
0.543108621724345,1
-0.6731346269253855,1
2.395479095819164,1
0.789157831566313,1
-0.8351670334066812,0
3.6197239447889586,1
-0.2830566113222641,0
-4.901980396079216,0
-2.983596719343869,0
-2.2494498899779956,0
-2.0934186837367474,1
-0.6451290258051614,1
2.123424684936987,1
2.0254050810162036,1
-3.955791158231646,0
3.713742748549709,1
0.31506301260252023,1
0.521104220844169,1
0.21304260852170476,1
2.2714542908581716,1
4.02380476095219,1
2.129425885177035,1
-1.0752150430086016,0
-0.5851170234046812,1
-1.0712142428485696,0
-3.5357071414282855,0
1.6833366673334664,1
-4.257851570314063,0
3.105621124224845,1
-1.955391078215643,0
-0.9131826365273055,0
-3.92378475695139,0
0.22104420884176879,1
4.777955591118223,1
-1.0332066413282655,0
-1.2612522504500898,0
-0.7491498299659929,1
1.285257051410282,1
4.8699739947989595,1
-0.8191638327665531,0
-0.9411882376475296,0
-0.249049809961992,1
-1.6753350670134028,0
3.88377675535107,1
-3.729745949189838,0
3.951790358071614,1
-2.013402680536107,0
-0.43708741748349667,0
2.8355671134226847,1
-1.317263452690538,0
3.7937587517503495,1
-3.9037807561512303,0
4.729945989197839,1
2.4834966993398684,1
-3.0896179235847168,0
-4.683936787357472,0
-2.6015203040608124,0
0.26305261052210405,1
3.985797159431886,1
-2.6995399079815963,0
2.4474894978995803,1
-1.8953790758151632,0
4.553910782156432,1
1.037207441488298,1
-1.0512102420484095,0
2.663532706541308,1
-4.447889577915583,0
-3.667733546709342,0
1.8973794758951792,1
3.457691538307662,1
-2.46749349869974,0
1.1732346469293855,1
3.941788357671534,1
1.4512902580516105,1
-1.2472494498899778,0
-4.68993798759752,0
0.5851170234046812,1
-2.9475895179035807,0
-2.0674134826965394,0
-1.6813362672534509,0
4.837967593518703,1
-1.2392478495699142,0
-2.343468693738748,0
-1.2512502500500098,0
4.3478695739147835,1
0.49309861972394486,1
-2.995599119823965,0
1.6713342668533704,1
2.655531106221244,1
2.1954390878175634,1
4.809961992398479,1
-2.2134426885377074,0
0.6111222244448893,1
2.5595119023804758,1
3.487697539507902,1
3.2316463292658533,1
-0.8751750350070013,0
-4.665933186637328,0
0.3670734146829364,1
1.043208641728346,1
-0.37907581516303246,1
-2.1394278855771156,0
-4.425885177035407,0
4.137827565513103,1
-4.291858371674335,0
4.205841168233647,1
-2.0514102820564113,0
-0.2730546109221841,1
0.32506501300260027,1
3.2596519303860774,1
-1.4772954590918181,0
3.0356071214242846,1
3.439687937587518,1
3.2876575315063015,1
1.1552310462092414,1
-1.4432886577315465,0
2.649529905981196,1
0.6991398279655927,1
3.2456491298259653,1
-0.769153830766153,0
-1.5913182636527305,0
-1.7533506701340267,0
3.6177235447089426,1
-4.505901180236047,0
4.289857971594319,1
0.31906381276255225,1
-3.5217043408681734,0
0.32306461292258426,1
2.2194438887777554,1
-3.977795559111822,0
3.2936587317463495,1
-3.951790358071614,0
3.397679535907182,0
-2.2674534906981396,0
-3.70374074814963,0
2.943588717743549,1
-3.097619523904781,0
-0.6311262252450494,0
0.49109821964392886,1
2.1714342868573713,1
4.441888377675536,1
-3.971794358871774,0
-4.72994598919784,0
-4.137827565513103,0
2.60752150430086,1
-1.4172834566913384,0
4.045809161832366,1
-1.0012002400480098,0
0.23704740948189595,1
1.4932986597319466,1
-1.187237447489498,0
4.209841968393679,1
-0.535107021404281,0
0.775155031006201,1
4.53990798159632,1
-4.8719743948789755,0
-4.243848769753951,1
-2.1434286857371476,0
-0.9571914382876576,0
1.1312262452490502,1
-2.2394478895779155,0
-4.589917983596719,0
0.1970394078815767,1
3.3696739347869578,1
-1.6393278655731147,0
2.669533906781356,1
2.9855971194238844,1
4.643928785757151,1
-1.6873374674934989,0
4.815963192638527,1
-3.4256851370274055,0
-0.5691138227645531,1
0.13502700540108048,1
-0.8371674334866972,1
-3.125625125025005,0
4.739947989597919,1
-3.3336667333466696,0
2.2514502900580116,1
-3.2556511302260454,0
2.2934586917383477,1
2.7215443088617723,1
-2.7495499099819964,0
3.0896179235847168,1
0.9611922384476896,1
1.6153230646129222,1
4.315863172634527,1
4.839967993598719,1
4.309861972394479,1
-2.8335667133426687,1
3.123624724944989,1
-1.0692138427685536,0
3.117623524704941,1
0.5711142228445691,1
-0.5611122224444891,1
-0.7611522304460889,0
4.375875175035008,1
3.691738347669533,1
-4.8659731946389275,0
-0.18303660732146465,1
-3.5597119423884775,0
-3.4816963392678533,0
-1.5033006601320262,0
1.6653330666133224,1
2.67753550710142,1
1.075215043008602,1
-1.8013602720544108,0
-1.957391478295659,0
3.957791558311662,1
-3.0916183236647328,0
1.065213042608522,1
-4.401880376075215,0
0.23904780956191196,1
-3.2896579315863175,0
-0.28905781156231214,1
1.1072214442888582,1
-0.1710342068413686,1
-3.115623124624925,0
-0.40508101620324055,1
1.9313862772554513,1
1.0212042408481699,1
-0.49109821964392886,0
2.62752550510102,1
3.3616723344668937,1
-3.839767953590718,0
-1.939387877575515,0
3.8657731546309257,1
-2.6055211042208444,0
-1.0112022404480898,0
2.56751350270054,1
3.683736747349469,1
-4.761952390478096,0
3.96379275855171,1
2.0274054810962197,1
-2.653530706141228,0
-0.9111822364472895,0
-2.8395679135827163,0
0.4990998199639929,1
-4.281856371274255,0
3.7877575515103015,1
1.2172434486897377,1
-3.685737147429486,0
2.7995599119823966,1
2.65753150630126,1
-0.6331266253250654,1
3.405681136227246,1
-2.9435887177435487,0
3.111622324464893,1
2.4654930986197243,0
1.4572914582916585,1
2.101420284056811,1
2.1694338867773553,1
-3.5917183436687337,0
-4.261852370474095,0
-0.6531306261252254,1
1.7933586717343468,1
-4.6999399879976,0
1.845369073814763,1
2.5395079015803157,1
0.5531106221244251,1
-0.09501900380076034,1
-4.583916783356671,0
-4.421884376875375,0
3.217643528705741,1
-3.4476895379075816,0
4.597919583916783,0
0.9371874374874976,1
-2.1994398879775954,0
-0.8971794358871774,0
-0.6871374274854967,0
4.207841568313663,1
-1.0132026405281058,0
-2.495499099819964,0
1.8753750750150031,1
0.3570714142828564,1
1.4432886577315465,1
-3.3876775355071014,0
3.999799959991998,1
-2.015403080616123,0
-1.8033606721344269,0
-1.0232046409281854,0
2.7555511102220445,1
2.2094418883776754,1
-2.373474694938988,0
-1.167233446689338,0
-1.7313462692538506,0
-3.4936987397479493,0
0.015003000600120053,1
2.8075615123024606,1
1.4112822564512904,1
4.275855171034207,1
-4.933986797359472,0
-2.493498699739948,0
-4.289857971594319,0
-4.049809961992398,0
3.161632326465293,1
1.9913982796559315,1
1.7913582716543308,1
4.175835167033407,1
1.6513302660532103,1
-3.149629925985197,0
2.4494898979795963,1
4.963992798559712,1
-3.183636727345469,0
